dt,p,ql_m3_fact,qo_m3_fact,wc_fact,status,event,work_time
2018-09-02,47.3451676762,33.80593445313047,7.285788182925507,0.7844819762924543,В работе,,11.01611111111
2018-09-03,47.3451676762,36.0,7.0560190703218115,0.8039994702688387,В работе,,10.91694444444
2018-09-04,47.3451676762,34.703857023439824,6.720845350604478,0.806337222226767,В работе,,10.82083333333
2018-09-05,44.83839626081,35.03069592517101,6.779861264663119,0.8064594183585286,В работе,,10.89944444444
2018-09-06,44.71124729245,37.0,7.363528009535161,0.8009857294720227,В работе,,10.9
2018-09-07,44.71124729245,35.10430369305886,6.381543389079655,0.818211936494229,В работе,,10.9
2018-09-08,44.71124729245,34.84296166227022,6.634725329101416,0.809582050073377,В работе,,10.89944444444
2018-09-09,44.71124729245,33.60203905810342,7.992039977884519,0.7621561011799023,В работе,,10.91222222222
2018-09-10,44.71124729245,33.6131066532855,6.884545371495508,0.7951827112409265,В работе,,10.91694444444
2018-09-11,44.71124729245,34.50107191719433,6.609952343645997,0.8084131310612471,В работе,,10.91694444444
2018-09-12,44.71124729245,34.64766149945763,6.754904109909678,0.805040114755929,В работе,,11.01666666667
2018-09-13,48.1827726335,33.0,9.272943980929679,0.7190016975475855,В работе,,10.93222222222
2018-09-14,48.1827726335,34.14468338632345,7.706638046985695,0.7742946402580331,В работе,,11.01694444444
2018-09-15,48.1827726335,35.05797209410418,6.486760830649351,0.8149704491395766,В работе,,10.90527777778
2018-09-16,48.1827726335,35.04779390358852,6.477680419232662,0.8151758014483925,В работе,,10.9
2018-09-17,48.1827726335,33.8176317693066,7.347130279511796,0.7827426139822079,В работе,,10.90027777778
2018-09-18,48.12682462057,34.0,9.554231227651966,0.7189931991867068,В работе,,10.90027777778
2018-09-19,49.61651988845,33.7807443207669,9.554231227651966,0.7171693099201947,В работе,,10.89972222222
2018-09-20,49.61651988845,33.74994999569815,8.72797307775006,0.7413930071344537,В работе,,10.91
2018-09-21,49.61651988845,35.16272802810354,10.22462825377243,0.709219709983808,В работе,,11.19083333333
2018-09-22,49.61651988845,36.314196082364134,9.044182630401131,0.7509463624118776,В работе,,12.0
2018-09-23,49.61651988845,37.09598505547859,8.387843686246335,0.7738880993805134,В работе,,11.99972222222
2018-09-24,49.61651988845,38.48599246095302,8.637575097199251,0.7755657436673166,В работе,,12.0
2018-09-25,46.7837838056,39.0,9.399284862932063,0.7589926958222548,В работе,,11.99972222222
2018-09-26,46.7837838056,38.70173779711726,8.813525155993599,0.7722705579218181,В работе,,12.00055555556
2018-09-27,46.7837838056,36.78805826750299,8.060652635818554,0.780889424029781,В работе,,11.99972222222
2018-09-28,46.7837838056,39.45153912753743,9.070183979821362,0.7700930260160543,В работе,,11.97611111111
2018-09-29,46.7837838056,39.434591881146744,9.064232826587839,0.7701451341526029,В работе,,11.94027777778
2018-09-30,46.7837838056,39.426838443883234,9.060589385242134,0.7701923425045051,В работе,,12.01833333333
2018-10-01,46.7837838056,40.758359660874426,9.197110636101613,0.7743503243843671,В работе,,11.99944444444
2018-10-02,46.70604939696,41.0,9.880810488676996,0.7590046222273903,В работе,,12.00055555556
2018-10-03,46.70604939696,39.45734291583891,9.12893043144242,0.7686379832794595,В работе,,12.0
2018-10-04,46.70604939696,40.272070268934336,9.2892561438526,0.7693375065692046,В работе,,12.18333333333
2018-10-05,44.51952744366,41.40923001652266,9.48444099912846,0.7709582864655035,В работе,,13.33194444444
2018-10-06,44.51952744366,41.42708414112636,9.384564444529966,0.773467898137356,В работе,,13.33333333333
2018-10-07,44.51952744366,41.321089814379924,9.907009423174134,0.760243268808306,В работе,,13.10722222222
2018-10-08,44.51952744366,42.06529849883476,9.752279788022909,0.7681633047654932,В работе,,13.33388888889
2018-10-09,42.89345973324,44.0,11.0,0.75,В работе,,13.46666666667
2018-10-10,42.89345973324,41.58208246204578,9.533587925192684,0.7707284637825798,В работе,,13.33361111111
2018-10-11,42.89345973324,42.18838239824564,9.546140329197438,0.7737258508969427,В работе,,13.3325
2018-10-12,42.89345973324,41.973964954275544,9.54872577376321,0.7725083683620277,В работе,,13.33333333333
2018-10-13,42.89345973324,42.148351842524576,9.554841457811303,0.7733045056302492,В работе,,13.33388888889
2018-10-14,44.33444006448,42.23476721922129,9.536762999328154,0.7741963877810147,В работе,,13.33222222222
2018-10-15,44.33444006448,40.89662225351567,9.373532137395479,0.7707993565021208,В работе,,13.33333333333
2018-10-16,44.28934441284,44.0,11.220500595947557,0.7449886228193737,В работе,,13.24944444444
2018-10-17,44.28934441284,40.010373522659414,9.443723442516585,0.7639681259869209,В работе,,13.33222222222
2018-10-18,44.28934441284,42.161881115723006,9.868790908217933,0.7659309630628017,В работе,,13.3325
2018-10-19,44.28934441284,42.249619331943464,9.63943799660708,0.7718455657346234,В работе,,13.4
2018-10-20,44.28934441284,44.0,7.480333730631704,0.8299924152129158,В работе,,13.3325
2018-10-21,47.94608427917,34.24104138895585,6.840890431118537,0.8002137156574622,В работе,,13.33333333333
2018-10-22,47.94608427917,33.585986759351506,6.8912329950697115,0.7948182066393821,В работе,,13.33333333333
2018-10-23,51.21806739719,28.0,5.740166865315852,0.7949940405244338,В работе,,13.32166666667
2018-10-24,51.21806739719,30.664541223556157,7.277172502900729,0.76268444879552,В работе,,13.29777777778
2018-10-25,52.74305243741,32.55196374627156,8.23340723954,0.7470688004043062,В работе,,9.635
2018-10-26,52.74305243741,36.299281413533805,11.00608462263888,0.6967960743560235,В работе,,1.92
2018-10-27,52.74305243741,44.0,7.392133492252682,0.8319969660851663,В работе,,
2018-10-28,52.74305243741,,,,Остановлена,,
2018-10-29,52.74305243741,,,,Остановлена,,
2018-10-30,52.74305243741,,,,Остановлена,,
2018-10-31,52.74305243741,,,,Остановлена,,
2018-11-01,52.74318185999,42.0,,,Остановлена,,
2018-11-02,52.74318185999,46.4,5.384982121573302,0.8839443508281616,Остановлена,,
2018-11-03,52.74318185999,54.8,9.097735399284863,0.8339829306699842,Остановлена,,12.79861111111
2018-11-04,66.4827721173,58.0,7.948748510131108,0.8629526118942912,В работе,Смена ЭЦН,13.33277777778
2018-11-05,66.4827721173,50.95904346861971,8.042653757371289,0.8421741616417131,В работе,,13.33333333333
2018-11-06,62.73450761656,46.265899705611965,8.210955824971778,0.8225268312684341,В работе,,13.33333333333
2018-11-07,62.73450761656,47.64638526302218,8.463864442305793,0.8223608276770054,В работе,,13.25
2018-11-08,62.73450761656,46.01036978113881,8.278416802223731,0.8200749778451611,В работе,,13.39944444444
2018-11-09,62.73450761656,46.06335168216643,8.453506124825429,0.8164808721876348,В работе,,13.23277777778
2018-11-10,62.73450761656,47.48436089214149,8.622405243947057,0.8184158935289779,В работе,,13.33138888889
2018-11-11,58.00955003321,53.0,8.480333730631704,0.8399937031956282,В работе,,13.33388888889
2018-11-12,58.00955003321,48.27364335843512,8.1343190880055,0.8314956460276341,В работе,,13.31722222222
2018-11-13,58.00955003321,48.42588216440368,8.13688966826805,0.8319722986017338,В работе,,13.33333333333
2018-11-14,58.00955003321,48.717612536206,8.154112976604274,0.832624947075469,В работе,,13.33333333333
2018-11-15,58.00955003321,49.08319111265288,8.1987844636949,0.8329614624102674,В работе,,13.33305555556
2018-11-16,58.00955003321,53.0,8.480333730631704,0.8399937031956282,В работе,,13.33388888889
2018-11-17,34.06814867669,43.97192238872823,8.026669370852318,0.8174592118149041,В работе,,13.33388888889
2018-11-18,34.06814867669,43.01454797437505,8.015998136404573,0.8136444874143528,В работе,,13.33305555556
2018-11-19,34.06814867669,44.60950169553945,7.974564656074458,0.8212361861717042,В работе,,13.33333333333
2018-11-20,34.06814867669,45.7206605618392,7.775131782455043,0.8299427067126725,В работе,,13.33388888889
